usage_id,customer_id,usage_date,login_count,session_duration_minutes,feature_used
22589,1316,2025-10-07,2,81,Forecasting
22590,9966,2026-05-08,10,7,AI Assistant
22591,381,2025-08-17,6,28,Reports
22592,7676,2025-09-26,6,137,Automation
22593,3765,2026-05-19,5,140,Dashboard
22594,678,2026-01-07,8,34,Forecasting
22595,7790,2025-12-06,4,30,Analytics
22596,145,2025-11-11,8,89,Automation
22597,194,2026-01-09,7,71,Forecasting
22598,9277,2025-12-01,1,105,Automation
22599,5904,2025-08-18,6,74,AI Assistant
22600,5607,2025-08-03,6,107,Forecasting
22601,6140,2025-10-02,8,84,Export Data
22602,8346,2025-09-16,4,8,AI Assistant
22603,7681,2025-11-22,5,126,Reports
22604,1410,2026-04-08,8,13,Analytics
22605,3754,2026-04-11,2,134,AI Assistant
22606,4964,2026-02-02,9,69,Reports
22607,8706,2025-07-18,3,33,Dashboard
22608,4684,2026-02-24,8,126,Automation
22609,8883,2026-04-01,10,64,Dashboard
22610,9237,2026-04-30,5,105,Automation
22611,4439,2025-11-25,3,126,Reports
22612,9648,2026-06-12,6,74,Automation
22613,8267,2025-10-17,1,124,AI Assistant
22614,6431,2025-08-05,6,61,AI Assistant
22615,1756,2026-01-09,2,40,Forecasting
22616,2992,2025-12-13,7,168,Analytics
22617,7447,2026-02-12,5,97,Dashboard
22618,8161,2025-07-29,2,177,Analytics
22619,5333,2025-10-16,8,162,Forecasting
22620,3719,2026-03-28,7,156,Automation
22621,8563,2026-05-29,5,46,Forecasting
22622,190,2025-12-16,1,140,Export Data
22623,9230,2025-10-13,3,26,Dashboard
22624,538,2025-08-22,7,78,Analytics
22625,4376,2026-05-27,5,132,Analytics
22626,9172,2026-01-16,1,131,Export Data
22627,2715,2025-10-01,7,46,Automation
22628,7342,2025-07-19,8,149,Export Data
22629,5979,2026-06-21,9,37,Automation
22630,3196,2026-05-07,5,142,Reports
22631,5744,2025-11-30,2,37,Forecasting
22632,9656,2026-05-27,2,94,Dashboard
22633,7624,2026-04-27,8,127,Analytics
22634,2602,2026-02-04,10,82,Dashboard
22635,1589,2026-01-04,9,112,AI Assistant
22636,2509,2025-09-24,6,96,Automation
22637,881,2025-08-24,9,126,AI Assistant
22638,9163,2026-04-27,3,78,Export Data
22639,9975,2026-02-06,8,100,Automation
22640,9554,2025-07-15,10,146,Export Data
22641,1029,2025-08-28,2,72,Forecasting
22642,2502,2025-09-28,5,96,Export Data
22643,4659,2025-09-10,6,160,Export Data
22644,3030,2026-03-12,2,149,Dashboard
22645,4442,2025-07-18,7,8,Dashboard
22646,4784,2025-12-11,7,103,Analytics
22647,4680,2026-05-12,7,76,Automation
22648,8478,2025-07-01,9,72,Analytics
22649,715,2026-06-12,2,167,Analytics
22650,7201,2026-04-08,3,143,Reports
22651,9715,2025-09-12,10,176,Export Data
22652,1436,2026-04-12,6,144,Automation
22653,3033,2026-05-02,7,66,Reports
22654,3926,2025-12-17,4,153,Analytics
22655,4432,2025-12-29,9,127,Analytics
22656,7107,2026-04-20,5,72,AI Assistant
22657,7680,2026-05-08,4,71,Dashboard
22658,7769,2026-03-28,3,158,Dashboard
22659,5512,2026-01-02,9,55,Forecasting
22660,6874,2026-04-21,1,38,Automation
22661,1686,2026-04-18,4,93,Analytics
22662,6868,2025-09-30,9,138,Export Data
22663,7784,2026-01-19,9,173,Automation
22664,4958,2026-01-16,8,37,Analytics
22665,9962,2025-07-19,10,161,Reports
22666,4325,2025-12-18,1,17,Analytics
22667,1345,2026-04-27,9,135,Dashboard
22668,1385,2025-07-05,5,8,Export Data
22669,6705,2026-01-02,8,88,Forecasting
22670,6447,2025-09-10,5,123,Analytics
22671,1920,2025-09-23,6,151,Analytics
22672,3960,2026-05-06,2,42,Analytics
22673,8300,2025-10-09,2,71,Export Data
22674,388,2026-04-14,1,31,Analytics
22675,1666,2025-07-21,1,83,Export Data
22676,2200,2026-03-22,8,113,Automation
22677,4966,2026-05-25,7,70,Reports
22678,6226,2025-11-29,2,90,Analytics
22679,7406,2026-06-18,8,74,Dashboard
22680,8227,2026-03-24,2,127,Reports
22681,2841,2026-02-13,5,120,AI Assistant
22682,8327,2025-12-28,3,72,Dashboard
22683,1538,2026-01-08,7,96,Analytics
22684,6148,2026-03-17,10,162,Reports
22685,787,2025-12-13,10,57,Forecasting
22686,8382,2026-02-15,7,164,Export Data
22687,7370,2025-09-10,9,14,Reports
22688,4314,2025-11-27,8,75,Forecasting
22689,9337,2025-10-04,7,44,Reports
22690,9533,2025-09-07,10,89,Automation
22691,3405,2026-05-02,8,174,Automation
22692,9318,2025-10-27,6,5,Automation
22693,3769,2025-06-25,10,73,Dashboard
22694,9472,2026-01-31,7,173,Automation
22695,2363,2025-10-26,9,49,Reports
22696,6427,2026-03-28,2,180,Dashboard
22697,9758,2026-02-04,9,78,Dashboard
22698,8288,2025-09-15,1,80,Forecasting
22699,7143,2025-12-31,10,176,Export Data
22700,1702,2025-10-07,4,115,Reports
22701,2878,2026-01-03,9,149,Analytics
22702,1514,2025-11-28,1,81,Analytics
22703,288,2026-02-01,2,154,Forecasting
22704,9297,2025-10-11,10,55,Dashboard
22705,4154,2026-01-29,8,171,Forecasting
22706,4400,2026-03-28,8,69,Analytics
22707,3652,2025-07-20,3,54,Forecasting
22708,9897,2025-06-22,9,137,Dashboard
22709,8967,2026-04-27,3,20,Automation
22710,6081,2025-12-04,9,40,AI Assistant
22711,2725,2026-06-17,4,160,Export Data
22712,8549,2025-09-12,8,165,Export Data
22713,5378,2025-06-28,5,44,Export Data
22714,2783,2025-11-27,7,174,Analytics
22715,650,2026-01-27,7,72,Dashboard
22716,9617,2026-06-01,5,72,Forecasting
22717,1548,2025-07-11,8,110,AI Assistant
22718,6160,2026-06-05,4,16,Automation
22719,2540,2026-04-04,7,73,AI Assistant
22720,4986,2026-01-10,2,75,AI Assistant
22721,8212,2026-06-08,6,84,AI Assistant
22722,4839,2026-01-20,8,144,Automation
22723,9935,2025-11-19,9,171,Export Data
22724,9004,2025-11-16,9,123,AI Assistant
22725,1809,2025-11-07,2,73,Export Data
22726,9557,2025-08-23,7,119,Dashboard
22727,1128,2025-09-03,1,122,Forecasting
22728,9910,2026-03-08,2,52,Dashboard
22729,4528,2026-04-02,9,52,Analytics
22730,7282,2026-05-23,5,136,AI Assistant
22731,9508,2025-07-24,2,174,Automation
22732,5479,2026-06-11,10,92,Forecasting
22733,6966,2026-02-16,10,149,Dashboard
22734,8789,2025-07-10,6,168,Export Data
22735,8485,2025-06-23,1,162,Forecasting
22736,7702,2025-10-17,9,176,AI Assistant
22737,5735,2026-06-20,4,89,AI Assistant
22738,6517,2025-12-24,3,44,Reports
22739,7897,2026-01-09,10,83,Analytics
22740,6231,2026-05-12,10,170,Forecasting
22741,6602,2025-07-28,7,87,Automation
22742,7439,2026-03-19,10,124,Export Data
22743,4334,2026-04-03,8,128,AI Assistant
22744,8767,2025-08-16,10,103,Export Data
22745,5961,2026-06-14,8,30,AI Assistant
22746,7705,2026-06-10,5,31,Analytics
22747,7585,2026-03-14,9,48,Export Data
22748,4059,2025-11-08,5,28,Analytics
22749,4051,2025-07-19,8,93,Analytics
22750,4131,2025-11-03,5,130,Export Data
22751,9094,2026-02-20,4,75,Export Data
22752,9021,2025-12-30,10,101,Analytics
22753,7927,2025-07-06,4,122,Export Data
22754,6909,2026-01-29,4,46,Export Data
22755,3172,2026-06-07,9,57,Dashboard
22756,5832,2025-08-07,5,171,Automation
22757,3257,2025-11-24,8,66,Analytics
22758,3482,2025-10-27,4,83,Analytics
22759,2114,2026-01-18,4,155,Dashboard
22760,4139,2026-03-27,9,58,Automation
22761,8473,2026-01-30,8,88,Automation
22762,6636,2025-08-09,4,162,Analytics
22763,4600,2025-09-05,6,45,AI Assistant
22764,4873,2025-09-11,9,30,Automation
22765,2060,2025-08-31,2,144,Export Data
22766,5754,2025-07-10,8,151,Export Data
22767,2479,2025-12-24,8,169,Forecasting
22768,5505,2025-09-21,5,10,Reports
22769,1976,2026-03-31,4,8,Dashboard
22770,3163,2026-04-02,6,18,Analytics
22771,6355,2026-01-17,6,19,Analytics
22772,6032,2026-03-01,6,64,Export Data
22773,7750,2025-09-10,2,151,Automation
22774,9826,2026-02-19,6,43,Analytics
22775,5979,2025-10-22,2,7,Analytics
22776,8686,2026-06-20,10,77,Export Data
22777,9454,2025-07-30,2,40,Export Data
22778,6192,2025-09-29,9,32,Analytics
22779,1676,2025-09-03,7,90,Automation
22780,2989,2026-05-29,5,116,Analytics
22781,9858,2025-11-07,10,111,Dashboard
22782,7852,2026-03-24,2,19,Reports
22783,5731,2026-06-16,3,49,Forecasting
22784,3792,2025-11-14,2,57,AI Assistant
22785,817,2025-12-07,5,102,Export Data
22786,2312,2025-10-27,2,16,Dashboard
22787,6085,2026-05-13,10,165,Analytics
22788,7033,2026-02-09,4,20,Reports
22789,3634,2025-12-25,5,83,Analytics
22790,5613,2025-07-16,5,50,Reports
22791,8882,2026-02-19,1,78,Automation
22792,2792,2025-10-20,4,16,Analytics
22793,1818,2026-04-27,10,42,Automation
22794,5282,2026-03-17,7,154,Forecasting
22795,214,2026-03-21,5,147,AI Assistant
22796,9083,2026-03-18,10,21,AI Assistant
22797,7378,2025-07-03,8,64,Forecasting
22798,8673,2025-09-28,6,127,Reports
22799,4478,2026-05-03,7,109,Forecasting
22800,5313,2025-08-16,1,152,Dashboard
22801,8833,2025-08-11,8,96,Dashboard
22802,2757,2025-07-19,5,165,Analytics
22803,7412,2026-02-08,4,94,Forecasting
22804,3321,2026-01-24,2,72,Reports
22805,1116,2025-10-21,4,37,AI Assistant
22806,465,2025-12-04,9,44,Reports
22807,7784,2025-09-22,10,79,Automation
22808,5593,2026-03-07,9,38,Dashboard
22809,1577,2025-12-20,2,150,Reports
22810,5773,2026-04-04,2,157,Analytics
22811,4390,2025-10-08,10,100,Reports
22812,9673,2025-08-22,7,130,Forecasting
22813,8644,2026-02-28,1,5,Dashboard
22814,1630,2026-01-20,6,5,Analytics
22815,2863,2025-08-26,3,66,Analytics
22816,5345,2025-12-11,5,94,Forecasting
22817,1926,2025-08-27,9,75,Forecasting
22818,6551,2026-02-18,2,59,Automation
22819,6800,2026-05-17,7,104,AI Assistant
22820,3250,2025-10-21,4,25,Dashboard
22821,2079,2025-10-17,2,148,Export Data
22822,765,2025-09-27,6,85,Forecasting
22823,5575,2026-04-19,1,103,Forecasting
22824,446,2026-06-08,7,161,Reports
22825,8836,2025-12-28,3,113,Automation
22826,6179,2025-08-30,10,33,Reports
22827,7766,2025-12-31,8,92,Analytics
22828,3016,2026-02-21,3,166,AI Assistant
22829,2487,2026-04-21,4,147,Reports
22830,3192,2026-06-15,10,25,Analytics
22831,7570,2026-06-14,2,9,Dashboard
22832,4165,2025-10-05,4,20,Dashboard
22833,5753,2026-02-25,6,173,Export Data
22834,4242,2025-10-24,2,97,Reports
22835,8169,2025-09-13,8,89,Automation
22836,834,2026-05-23,3,141,AI Assistant
22837,6896,2025-08-23,9,103,AI Assistant
22838,1752,2025-11-02,7,78,Automation
22839,4611,2026-03-08,5,79,Dashboard
22840,213,2026-06-18,3,128,Reports
22841,1711,2025-10-03,1,6,Automation
22842,810,2025-11-18,3,44,Reports
22843,8162,2026-05-27,4,74,Reports
22844,7511,2025-07-22,10,136,Export Data
22845,3376,2026-01-11,4,63,AI Assistant
22846,1113,2026-04-15,5,144,Export Data
22847,5755,2025-07-15,2,174,Reports
22848,391,2026-02-28,5,169,Forecasting
22849,1892,2026-02-26,8,178,Reports
22850,3487,2026-04-28,8,59,Dashboard
22851,9799,2025-06-22,3,158,Dashboard
22852,194,2026-05-28,1,51,Analytics
22853,5521,2025-11-12,3,114,Forecasting
22854,8287,2026-01-30,3,151,AI Assistant
22855,7936,2026-05-11,7,128,Dashboard
22856,443,2025-08-09,2,67,Automation
22857,2609,2025-09-03,6,8,AI Assistant
22858,6355,2026-01-31,9,111,Forecasting
22859,3954,2025-09-02,4,123,Forecasting
22860,6487,2025-11-23,1,180,Automation
22861,9811,2025-09-28,7,119,Automation
22862,2181,2025-08-27,8,65,Reports
22863,2789,2026-01-14,1,139,Analytics
22864,8915,2025-08-11,8,63,AI Assistant
22865,5407,2026-06-03,3,25,Dashboard
22866,2796,2026-03-12,3,107,Export Data
22867,7011,2025-09-10,3,173,Dashboard
22868,3675,2025-12-03,1,171,Export Data
22869,1878,2026-05-08,4,45,Automation
22870,9706,2025-07-21,5,98,Export Data
22871,4344,2025-11-04,8,132,Forecasting
22872,3346,2026-05-20,7,21,Export Data
22873,5409,2025-09-29,4,59,Dashboard
22874,2396,2025-12-31,2,18,Reports
22875,3605,2025-10-18,5,93,Analytics
22876,5144,2025-08-03,10,128,AI Assistant
22877,9541,2026-01-20,3,161,Export Data
22878,3286,2026-03-12,8,118,Export Data
22879,6615,2025-10-18,8,85,Export Data
22880,7877,2025-09-21,8,138,Dashboard
22881,1146,2026-04-12,5,96,Dashboard
22882,4216,2025-08-06,6,91,AI Assistant
22883,7968,2025-07-16,1,154,AI Assistant
22884,1082,2025-12-24,5,47,Dashboard
22885,8822,2025-07-29,4,122,Automation
22886,5597,2025-07-06,3,108,Reports
22887,3926,2026-03-20,4,15,Export Data
22888,3566,2026-03-09,10,94,Analytics
22889,406,2026-01-24,1,170,Forecasting
22890,1705,2026-01-24,3,139,Forecasting
22891,7960,2025-07-31,6,34,Analytics
22892,3348,2025-11-15,6,37,Export Data
22893,8413,2026-01-05,5,124,Reports
22894,7135,2025-12-26,2,151,Analytics
22895,466,2026-04-01,4,97,Export Data
22896,6304,2026-01-07,7,155,Dashboard
22897,6816,2026-02-20,7,156,AI Assistant
22898,9440,2026-03-02,10,137,Dashboard
22899,7205,2025-07-23,2,26,Forecasting
22900,8833,2026-05-04,3,122,Analytics
22901,3155,2025-10-03,3,83,Forecasting
22902,5717,2025-12-28,2,88,Analytics
22903,7175,2025-12-07,9,133,Export Data
22904,9532,2025-10-12,7,62,Export Data
22905,2856,2025-07-30,7,40,Forecasting
22906,7990,2025-12-10,7,71,AI Assistant
22907,1391,2026-05-20,1,40,Automation
22908,7222,2026-05-24,6,34,Analytics
22909,51,2025-06-22,6,117,Export Data
22910,2822,2026-05-23,9,114,Export Data
22911,5275,2025-08-13,7,5,Automation
22912,6814,2025-10-01,9,180,Analytics
22913,9159,2025-08-16,3,138,Automation
22914,3463,2026-03-06,2,30,Forecasting
22915,5893,2025-12-09,8,175,Automation
22916,9391,2025-12-04,9,174,Export Data
22917,6147,2026-05-11,2,25,Export Data
22918,8101,2025-10-30,8,87,AI Assistant
22919,6893,2025-06-30,6,12,AI Assistant
22920,1816,2026-05-26,6,19,Automation
22921,7072,2025-09-29,9,168,Forecasting
22922,3479,2025-09-21,2,64,Dashboard
22923,1467,2026-02-09,6,82,Forecasting
22924,4091,2026-06-18,4,158,AI Assistant
22925,2776,2026-01-01,9,122,Automation
22926,4389,2026-05-24,2,79,Dashboard
22927,392,2025-09-11,9,26,Reports
22928,663,2026-06-20,9,171,AI Assistant
22929,6025,2026-01-03,5,53,Forecasting
22930,4362,2025-08-16,5,30,Dashboard
22931,915,2025-08-13,10,46,Automation
22932,3317,2025-11-08,6,18,AI Assistant
22933,4914,2025-07-22,2,68,Export Data
22934,5057,2026-04-19,7,78,Analytics
22935,7363,2026-05-19,8,70,AI Assistant
22936,2359,2026-01-20,2,83,Automation
22937,4922,2026-02-16,4,26,Reports
22938,8982,2025-08-20,9,178,Export Data
22939,1211,2025-11-16,7,11,AI Assistant
22940,6492,2025-08-07,4,147,Reports
22941,6427,2025-07-05,7,170,Analytics
22942,5246,2025-12-12,1,138,Reports
22943,5720,2026-04-24,9,31,Forecasting
22944,4272,2026-04-23,5,174,AI Assistant
22945,6823,2025-09-26,5,121,Automation
22946,1089,2026-01-30,7,163,Dashboard
22947,468,2026-02-17,8,138,Analytics
22948,400,2025-08-17,6,64,Forecasting
22949,4981,2025-08-05,10,73,Forecasting
22950,8164,2026-04-12,8,82,Automation
22951,6866,2025-11-24,6,91,Export Data
22952,8106,2025-07-10,10,54,Reports
22953,9836,2025-08-12,2,169,Export Data
22954,6718,2025-12-26,2,61,Automation
22955,949,2026-04-16,1,99,Reports
22956,5660,2025-09-15,5,117,AI Assistant
22957,2817,2025-07-24,7,113,Reports
22958,3704,2025-09-26,5,106,AI Assistant
22959,6208,2025-09-09,5,79,Export Data
22960,5801,2025-12-23,2,79,AI Assistant
22961,3178,2025-11-10,1,14,Dashboard
22962,5888,2025-07-19,1,59,Reports
22963,6672,2026-05-29,5,92,Dashboard
22964,6601,2025-10-21,7,110,AI Assistant
22965,860,2025-09-05,6,43,Automation
22966,5695,2025-08-15,6,78,Reports
22967,2452,2025-08-31,5,66,Reports
22968,901,2025-06-21,8,107,Reports
22969,2632,2026-02-19,10,130,Forecasting
22970,5145,2026-01-20,10,128,Analytics
22971,6714,2026-05-12,10,149,Reports
22972,1441,2025-11-02,4,65,Automation
22973,9610,2025-11-22,5,109,Automation
22974,6715,2026-01-29,8,174,Analytics
22975,6800,2026-02-23,6,123,Analytics
22976,7323,2025-10-06,4,49,Export Data
22977,5806,2026-04-06,6,93,Dashboard
22978,9145,2025-12-07,6,76,AI Assistant
22979,923,2025-07-24,5,27,Forecasting
22980,1575,2026-04-27,3,114,Forecasting
22981,2195,2026-05-26,10,136,Automation
22982,6688,2025-09-21,4,98,Automation
22983,4317,2025-08-27,3,137,AI Assistant
22984,3998,2026-04-18,5,118,Dashboard
22985,1459,2025-08-28,5,42,Analytics
22986,9130,2026-02-23,4,116,Forecasting
22987,3119,2026-04-27,2,157,Reports
22988,9773,2025-08-17,6,84,AI Assistant
22989,3320,2025-12-17,10,90,AI Assistant
22990,5670,2026-06-08,9,67,Analytics
22991,1595,2026-02-21,10,72,AI Assistant
22992,6842,2025-10-06,4,20,Export Data
22993,4439,2026-05-11,2,90,Export Data
22994,7191,2026-05-21,10,113,Forecasting
22995,6193,2025-10-02,8,34,AI Assistant
22996,1615,2025-12-13,6,34,Analytics
22997,3230,2026-04-17,9,119,Reports
22998,6000,2026-01-26,3,15,Forecasting
22999,3037,2025-12-23,10,11,Dashboard
23000,4875,2026-02-19,5,118,Analytics
23001,8842,2026-02-20,9,56,Export Data
23002,3803,2026-01-20,4,14,Export Data
23003,2577,2026-01-14,8,28,Dashboard
23004,393,2025-11-25,3,18,Automation
23005,4215,2026-03-07,7,99,Automation
23006,6705,2026-06-17,3,178,Forecasting
23007,7404,2026-04-19,8,11,Reports
23008,5402,2025-10-17,7,148,Automation
23009,4793,2026-06-11,7,106,Automation
23010,5249,2025-07-01,5,107,Analytics
23011,8728,2025-08-29,1,61,Automation
23012,746,2025-12-03,2,125,Export Data
23013,3936,2026-04-25,6,20,Dashboard
23014,779,2026-01-20,3,24,Dashboard
23015,6724,2025-09-27,8,180,AI Assistant
23016,6267,2026-02-13,2,23,Dashboard
23017,4024,2026-06-10,7,85,Reports
23018,1029,2025-07-04,1,147,Dashboard
23019,5986,2026-05-13,10,167,Export Data
23020,4555,2025-10-22,8,86,Analytics
23021,9991,2026-06-06,8,59,Reports
23022,1348,2025-11-19,9,158,AI Assistant
23023,9565,2025-06-27,7,16,AI Assistant
23024,3626,2026-01-25,1,138,Analytics
23025,6100,2026-02-15,9,160,Dashboard
23026,2825,2025-07-12,7,76,AI Assistant
23027,8420,2026-02-17,4,112,Dashboard
23028,1533,2025-11-03,7,129,Reports
23029,2091,2026-06-08,10,127,Automation
23030,6603,2025-11-13,3,142,Reports
23031,9718,2025-09-27,9,180,Dashboard
23032,3568,2025-07-23,3,33,Dashboard
23033,5133,2025-11-14,6,41,Automation
23034,3373,2025-11-24,10,40,Analytics
23035,8833,2025-07-18,10,46,Automation
23036,5303,2025-12-21,8,152,Automation
23037,4393,2026-05-16,3,127,Analytics
23038,7760,2025-12-20,10,99,Dashboard
23039,3048,2026-04-14,5,121,Automation
23040,922,2026-06-19,5,161,Export Data
23041,4976,2026-04-24,6,111,AI Assistant
23042,2160,2025-11-19,6,141,Forecasting
23043,1775,2025-06-27,8,96,Reports
23044,3467,2025-10-10,2,167,Reports
23045,4038,2026-03-27,9,67,Export Data
23046,2640,2025-09-12,1,7,Export Data
23047,5033,2026-04-15,7,59,AI Assistant
23048,3900,2025-12-12,10,72,Export Data
23049,7405,2026-01-28,8,79,Forecasting
23050,5546,2026-02-12,5,76,Forecasting
23051,6276,2025-07-29,2,8,AI Assistant
23052,8701,2025-08-21,3,61,Automation
23053,3743,2026-05-02,1,136,Export Data
23054,6979,2025-10-17,1,106,Analytics
23055,9444,2026-01-28,10,33,Reports
23056,8476,2025-10-07,7,29,Analytics
23057,3135,2025-09-05,6,23,Reports
23058,9946,2025-11-27,6,97,Analytics
23059,6768,2025-07-19,4,57,Analytics
23060,3101,2026-05-27,6,151,Forecasting
23061,990,2026-05-25,2,157,Analytics
23062,5670,2026-02-16,10,104,Forecasting
23063,1910,2026-05-30,9,101,Analytics
23064,1924,2025-11-18,2,139,Dashboard
23065,4708,2025-06-22,1,92,Analytics
23066,1007,2025-12-01,6,54,Analytics
23067,2370,2026-05-23,4,120,Dashboard
23068,3612,2025-07-03,9,176,Reports
23069,6262,2025-07-28,2,145,Dashboard
23070,1325,2026-03-17,2,66,AI Assistant
23071,9136,2025-06-24,3,116,Automation
23072,7220,2025-11-23,8,13,Reports
23073,2280,2025-09-17,5,15,Dashboard
23074,9588,2026-05-24,6,97,Reports
23075,2349,2025-07-12,4,5,Dashboard
23076,8018,2025-07-31,7,12,Dashboard
23077,1589,2025-11-15,10,72,Analytics
23078,9631,2026-05-19,3,129,Forecasting
23079,5122,2026-06-01,6,156,Export Data
23080,2254,2025-11-30,4,27,Analytics
23081,5997,2025-08-21,9,133,Analytics
23082,464,2026-01-15,9,23,Automation
23083,680,2025-06-23,10,133,Analytics
23084,7342,2025-10-07,3,123,Analytics
23085,3796,2026-06-16,4,99,Automation
23086,5219,2025-07-18,3,31,Export Data
23087,5278,2025-06-30,9,165,Dashboard
23088,4574,2026-02-22,7,164,AI Assistant
23089,946,2025-11-23,6,167,Reports
23090,4460,2026-03-21,6,52,Export Data
23091,3123,2026-06-02,9,28,AI Assistant
23092,4974,2026-01-10,6,66,Automation
23093,599,2025-09-10,6,147,Reports
23094,8267,2025-11-05,4,162,Analytics
23095,9830,2025-09-10,7,74,Reports
23096,7440,2026-05-14,8,140,Analytics
23097,4896,2025-07-25,7,19,Dashboard
23098,9707,2025-09-09,8,106,Analytics
23099,1566,2026-01-15,2,110,Automation
23100,6796,2025-11-26,10,105,Analytics
23101,2988,2025-12-26,6,106,Export Data
23102,2333,2025-11-27,6,168,Export Data
23103,8039,2026-04-18,10,57,Dashboard
23104,5530,2026-03-06,7,156,Analytics
23105,6508,2025-10-18,3,53,Automation
23106,5581,2026-01-07,5,37,Analytics
23107,3405,2026-01-07,7,73,Export Data
23108,8156,2025-12-26,8,39,Analytics
23109,7864,2026-03-28,9,23,Export Data
23110,9553,2026-03-06,2,32,Automation
23111,9845,2026-05-21,9,7,Export Data
23112,7963,2026-02-01,3,106,Automation
23113,8714,2025-08-04,6,25,AI Assistant
23114,3729,2026-02-04,7,106,Analytics
23115,861,2026-01-23,4,71,Export Data
23116,1949,2026-05-14,3,15,Export Data
23117,3986,2026-05-16,5,130,Automation
23118,3033,2025-12-06,4,163,AI Assistant
23119,8262,2025-07-11,2,55,Export Data
23120,8713,2026-06-17,6,180,Analytics
23121,1078,2025-12-01,9,93,Reports
23122,994,2026-03-08,1,151,Reports
23123,1665,2025-08-22,9,180,Reports
23124,3001,2025-10-03,10,22,Automation
23125,741,2026-06-05,1,51,Export Data
23126,9725,2025-08-11,6,67,Dashboard
23127,170,2025-08-16,4,157,AI Assistant
23128,7477,2026-03-08,9,46,Analytics
23129,1061,2026-03-18,3,9,AI Assistant
23130,4227,2026-04-11,6,55,Analytics
23131,4482,2026-01-10,10,84,Analytics
23132,3435,2025-07-05,5,7,Forecasting
23133,8525,2025-08-12,6,176,AI Assistant
23134,5566,2025-08-10,1,28,Forecasting
23135,6027,2026-06-09,4,73,Export Data
23136,91,2025-11-05,2,16,Reports
23137,1325,2025-12-27,6,55,Forecasting
23138,2458,2025-12-23,10,135,Forecasting
